order,family,genus,species,iucn,SVL,SVLreliability,habitatNumber,food,pet,medicine,research,religion,other
Anura,Hylidae,Scinax,iquitorum,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,jolyi,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,juncae,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,jureia,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,karenanneae,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,kautskyi,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,kennedyi,LC,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,lindsayi,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,littoralis,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,littoreus,LC,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,longilineus,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,luizotavioi,LC,99999,99999,13,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,lutzorum,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,machadoi,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,manriquei,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,maracaya,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,melloi,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,muriciensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,nasicus,LC,99999,99999,19,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,nebulosus,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,obtriangulatus,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,oreites,NT,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,pachycrus,LC,99999,99999,8,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,parkeri,LC,99999,99999,9,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,pedromedinae,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,peixotoi,CR,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,perereca,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,perpusillus,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,pinima,DD,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,pombali,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,proboscideus,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,pusillus,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,quinquefasciatus,LC,99999,99999,10,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,ranki,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,rizibilis,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,rostratus,LC,99999,99999,8,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,similis,LC,99999,99999,9,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,skaios,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,squalirostris,LC,99999,99999,12,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,strigilatus,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,sugillatus,LC,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,tigrinus,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,trapicheiroi,NT,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,trilineatus,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,tripui,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,tupinamba,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,tymbamirim,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,uruguayus,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,v-signatus,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,wandae,LC,99999,99999,9,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Scinax,x-signatus,LC,99999,99999,10,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Smilisca,cyanosticta,NT,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Smilisca,dentata,EN,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Sphaenorhynchus,botocudo,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Sphaenorhynchus,bromelicola,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Sphaenorhynchus,caramaschii,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Sphaenorhynchus,carneus,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Sphaenorhynchus,dorisae,LC,99999,99999,8,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Sphaenorhynchus,mirim,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Sphaenorhynchus,orophilus,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Sphaenorhynchus,palustris,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Sphaenorhynchus,pauloalvini,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Sphaenorhynchus,planicola,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Sphaenorhynchus,platycephalus,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Sphaenorhynchus,prasinus,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Sphaenorhynchus,surdus,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Tepuihyla,aecii,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Tepuihyla,celsae,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Tepuihyla,edelcae,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Tepuihyla,exophthalmus,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Tepuihyla,galani,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Tepuihyla,luteolabris,DD,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Tepuihyla,rimarum,VU,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Tepuihyla,rodriguezi,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Tepuihyla,talbergae,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Tlalocohyla,godmani,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Tlalocohyla,picta,LC,99999,99999,10,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Tlalocohyla,smithii,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Trachycephalus,atlas,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Trachycephalus,cunauaru,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Trachycephalus,dibernardoi,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Trachycephalus,hadroceps,LC,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Trachycephalus,imitatrix,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Trachycephalus,jordani,LC,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Trachycephalus,lepidus,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Trachycephalus,mambaiensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Trachycephalus,mesophaeus,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Trachycephalus,nigromaculatus,LC,99999,99999,8,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Xenohyla,eugenioi,DD,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Xenohyla,truncata,NT,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Cyclorana,alboguttata,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Cyclorana,australis,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Cyclorana,brevipes,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Cyclorana,cryptotis,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Cyclorana,cultripes,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Cyclorana,longipes,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Cyclorana,maculosa,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Cyclorana,maini,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Cyclorana,manya,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Cyclorana,novaehollandiae,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Cyclorana,platycephala,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Cyclorana,vagitus,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Cyclorana,verrucosa,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,adelaidensis,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,albolabris,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,amboinensis,LC,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,andiirrmalin,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,arfakiana,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,aruensis,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,auae,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,aurifera,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,axillaris,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,barringtonensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,biakensis,DD,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,bibonius,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,brongersmai,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,bulmeri,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,burrowsi,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,caerulea,LC,99999,99999,13,99999,1,99999,99999,99999,99999
Anura,Hylidae,Litoria,callista,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,capitula,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,cavernicola,DD,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,chloris,LC,99999,99999,8,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,chloronota,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,chrisdahli,DD,99999,99999,8,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,christianbergmanni,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,citropa,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,congenita,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,contrastens,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,coplandi,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,corbeni,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,cyclorhyncha,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,dahlii,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,darlingtoni,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,dentata,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,dorsalis,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,dorsivena,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,dux,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,electrica,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,elkeae,DD,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,eschata,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,eucnemis,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,everetti,DD,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,exophthalmia,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,fallax,LC,99999,99999,9,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,flavescens,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,fuscula,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,genimaculata,LC,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,gilleni,LC,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,gracilenta,LC,99999,99999,10,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,graminea,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,havina,LC,99999,99999,8,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,humboldtorum,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,hunti,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,impura,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,inermis,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,infrafrenata,LC,99999,99999,22,99999,1,99999,99999,99999,99999
Anura,Hylidae,Litoria,jervisiensis,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,jeudii,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,kroombitensis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,kumae,DD,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,latopalmata,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,lesueurii,LC,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,leucova,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,longicrus,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,longirostris,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,louisiadensis,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,lutea,VU,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,macki,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,majikthise,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,mareku,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,megalops,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,meiriana,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,microbelos,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,micromembrana,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,modica,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,moorei,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,mucro,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,multicolor,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,multiplica,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,myola,CR,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,mystax,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,napaea,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,nasuta,LC,99999,99999,7,99999,1,99999,99999,99999,99999
Anura,Hylidae,Litoria,nigrofrenata,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,nigropunctata,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,nudidigita,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,obtusirostris,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,oenicolen,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,ollauro,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,olongburensis,VU,99999,99999,12,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,pallida,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,paraewingi,LC,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,peronii,LC,99999,99999,12,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,personata,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,phyllochroa,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,piperata,CR,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,pratti,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,pronimia,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,prora,LC,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,purpureolata,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,pygmaea,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,quadrilineata,VU,99999,99999,2,99999,1,99999,99999,99999,99999
Anura,Hylidae,Litoria,rara,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,revelata,LC,99999,99999,7,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,richardsi,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,rivicola,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,robinsonae,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,rostandi,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,rothii,LC,99999,99999,12,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,rubella,LC,99999,99999,18,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,rubrops,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,sanguinolenta,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,sauroni,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,scabra,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,serrata,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,singadanae,DD,99999,99999,1,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,spartacus,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,spinifera,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,splendida,LC,99999,99999,15,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,staccato,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,thesaurensis,LC,99999,99999,8,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,timida,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,tornieri,LC,99999,99999,8,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,tyleri,LC,99999,99999,6,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,umarensis,DD,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,umbonata,DD,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,vagabunda,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,verae,DD,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,verreauxii,LC,99999,99999,14,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,vocivincens,LC,99999,99999,4,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,wapogaensis,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,watjulumensis,LC,99999,99999,10,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,wisselensis,VU,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,wollastoni,LC,99999,99999,5,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Litoria,xanthomera,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Nyctimystes,avocalis,VU,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Nyctimystes,bivocalis,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Nyctimystes,cheesmani,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Nyctimystes,cryptochrysos,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Nyctimystes,daymani,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Nyctimystes,disruptus,LC,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Nyctimystes,fluviatilis,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Nyctimystes,granti,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Nyctimystes,gularis,DD,99999,99999,2,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Nyctimystes,humeralis,LC,99999,99999,3,99999,99999,99999,99999,99999,99999
Anura,Hylidae,Nyctimystes,intercastellus,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999
